pupil,stimulus
-0.387075817350184,1.91957835121121
-0.401262741055038,2.35310399637717
-0.410667753460966,2.6380359859493
-0.4059299870668,2.7545578789052
-0.406005871607032,2.71656850099121
-0.414065065778548,2.56029741583448
-0.414183515836359,2.33122753478342
-0.424287711714615,2.0762177189917
-0.424729651780515,1.83480259982288
-0.425801445448029,1.63025801212291
-0.425309718003068,1.46979613208586
-0.424773457351295,1.35018668722559
-0.412926155716567,1.26167507309401
-0.399561612846396,1.19206814243984
-0.414580697618151,1.13076774096936
-0.407884246573625,1.06713531675984
-0.410520950368722,0.989999022705845
-0.393240922174648,0.891727463021336
-0.39686482855277,0.769598314925973
-0.391108508476158,0.623960260232559
-0.378176685832285,0.453697402172458
-0.372190553682851,0.255110721419358
-0.367498322688911,0.029271031709047
-0.355679873555479,-0.211345539268753
-0.341587286040273,-0.442319577140359
-0.329008670295881,-0.63547991917303
-0.312540417582868,-0.771146731845024
-0.304084260130896,-0.844129095314402
-0.290812372781165,-0.860827352313869
-0.270858421521174,-0.829432029081033
-0.252951668339606,-0.745807764275474
-0.234392801948079,-0.581721799859267
-0.216139154166957,-0.292661065523139
-0.211879934069438,0.151268700555558
-0.191961470333663,0.734942920100886
-0.179805618418729,1.39173634672538
-0.169930586079484,2.02907331804076
-0.151161675235421,2.56074187072034
-0.13309667401857,2.92619921460414
-0.125164835658863,3.10445965103806
-0.122754633043291,3.11622050298744
-0.113104779901307,3.00867527648783
-0.115373733991488,2.83503993039472
-0.103310692707966,2.64107768499445
-0.0908318835571389,2.45665525103053
-0.0935375145497743,2.29195669989104
-0.0879835623448996,2.14407871786655
-0.0934025279498716,2.00443199856231
-0.0752958350639741,1.86279377025968
-0.0789989658437882,1.71470762954065
-0.0669400608594459,1.56427066731116
-0.0718602042526695,1.42019272438557
-0.0810730916655961,1.29115841275354
-0.0813804706816031,1.18040868207341
-0.0898461521547444,1.08298455426971
-0.0758696249580599,0.984446024319024
-0.0931072713363321,0.86024205318035
-0.0858950580169171,0.681588505186554
-0.094639184980429,0.428364459789586
-0.103877200350198,0.103002618741986
-0.108140108273673,-0.26411396139487
-0.109544968741998,-0.621577552954039
-0.111812317094265,-0.914411577913133
-0.119053676477557,-1.10325098938262
-0.122339304254839,-1.17342143007231
-0.12941656754886,-1.13173812092986
-0.137261722337059,-0.992797998679714
-0.149765999890366,-0.762545489674298
-0.158405003370235,-0.434771892101916
-0.163129429521956,-0.00583459878460624
-0.169305814071208,0.501183772165851
-0.177889621769181,1.02048505325517
-0.18882130630922,1.46026457507436
-0.189390394898355,1.74407783149598
-0.198314827129982,1.83842564069078
-0.214073558467051,1.7598434833702
-0.224473784440529,1.56229838059132
-0.235670519652527,1.30734584601722
-0.240057556453155,1.04096995294616
-0.249522546077655,0.788544845890352
-0.265002902116526,0.560310282164172
-0.265320971387216,0.359600447246555
-0.278228874844033,0.185063569972306
-0.283407527303573,0.0324499248866248
-0.29114830590893,-0.10256674957551
-0.298152072094643,-0.224143891368193
-0.306558780454139,-0.335803156587259
-0.30593645685011,-0.441397399382747
-0.303271822868331,-0.543444764713676
-0.314401996822753,-0.640176466575315
-0.312642427035867,-0.723475789880801
-0.3120612674785,-0.780327262387349
-0.310344045805304,-0.798479737538075
-0.315397113574068,-0.773053675749335
-0.30856657030743,-0.711209941690151
-0.311510826059156,-0.631156450663898
-0.31806774853387,-0.556159296489983
-0.311401151887434,-0.506446936571702
-0.315389570950843,-0.491361347023154
-0.319606618818484,-0.505452693303364
-0.304558859511124,-0.529253756726272
-0.308968172134918,-0.53571280357235
-0.322676868472484,-0.497753001361492
-0.310970646706409,-0.394480922439552
-0.318384434147202,-0.214429891619442
-0.315846003696407,0.0423541802359899
-0.314843958440301,0.35695692872499
-0.307804673457646,0.681262391973085
-0.308641236028533,0.940140656516653
-0.316556198759852,1.06092895787979
-0.306939081848023,1.00872415578589
-0.316081950199917,0.805198980110168
-0.316477267355137,0.519876779421875
-0.319540477441752,0.233293653310333
-0.310019014085035,0.00439113800194103
-0.310406672970771,-0.14179917451672
-0.318802354093105,-0.211105840770611
-0.334846917070427,-0.229691379333017
-0.331381859064539,-0.229425100320894
-0.327230646691837,-0.235811842330597
-0.328284312232132,-0.264631444820047
-0.327510708602884,-0.32049546462575
-0.324891082919818,-0.396486449145342
-0.318102432881909,-0.4778259934313
-0.31972874943621,-0.551307412890391
-0.311775675053775,-0.610170228627497
-0.309458398195984,-0.652085333957186
-0.31256838920949,-0.673586825020535
-0.307421699313677,-0.670925387404095
-0.307221416278982,-0.64514047569268
-0.287939021187536,-0.605184121324648
-0.292616023038532,-0.566263743420406
-0.286823471262197,-0.54513808452763
-0.282511276261993,-0.55570851439257
-0.277229537787514,-0.602763906914042
-0.271890384955044,-0.677349172644093
-0.279001601097651,-0.756779039170319
-0.26111936415869,-0.80936017743049
-0.257062002711146,-0.802458047919885
-0.256332545686465,-0.711319392935766
-0.250582860438953,-0.523873750509512
-0.248467934742446,-0.242211748272784
-0.242433649240264,0.110756355115416
-0.241178284066669,0.486073870715113
-0.235491142713119,0.816533829201397
-0.232959624742085,1.03848649024366
-0.235759887646469,1.11315020798768
-0.245163872735882,1.03857829947307
-0.266987464992192,0.849800278497093
-0.27216740425465,0.600460836434729
-0.250042111136018,0.340312198544006
-0.240332663554436,0.103108691528439
-0.24289076016322,-0.0960635534594045
-0.240413414467348,-0.25525484929912
-0.240128513511765,-0.37856734178394
-0.229603650220319,-0.472358971572008
-0.235537872240721,-0.54247794596169
-0.237613494015216,-0.594720334305261
-0.228785951934704,-0.635752750003775
-0.235178547994341,-0.673679706027331
-0.236093484743747,-0.716049167393291
-0.225364156850678,-0.767753425455906
-0.226777140887415,-0.8304277399825
-0.216029816854656,-0.902498752209163
-0.21256537684438,-0.979182367504112
-0.216176820723349,-1.05246946287763
-0.216540549034836,-1.11324277870777
-0.209367369461876,-1.15475545674893
-0.211654569018314,-1.17482522571007
-0.201364287387388,-1.17526508186957
-0.188668681126577,-1.15910237963611
-0.192514019926596,-1.12800318773056
-0.191083205494983,-1.07994538691081
-0.191915668344288,-1.00908224206487
-0.186647210302506,-0.911459973257161
-0.18371226254042,-0.792080515113066
-0.182452143106741,-0.666167016317289
-0.178180937210203,-0.549513791761601
-0.167703362581822,-0.446257367733177
-0.166252320156963,-0.349106082454543
-0.155893437535111,-0.246475820658295
-0.143374740741736,-0.13558088315164
-0.146528157628059,-0.0285893495134591
-0.140650826969826,0.0597060429096436
-0.138506052807479,0.118696484380652
-0.145801676560503,0.13822982681955
-0.134851774293679,0.106949571885655
-0.127125712374485,0.0198289974062764
-0.127412794628291,-0.111518051432407
-0.128681949458963,-0.25854994700392
-0.124305821477968,-0.387899586594342
-0.130824936251043,-0.475987253589219
-0.128963774685343,-0.515495245452629
-0.124978112463252,-0.514625687713588
-0.120149750741559,-0.492577454990889
-0.126514789137908,-0.473043791252284
-0.131144349595615,-0.472673745832886
-0.121572151276918,-0.491138544096998
-0.116739215808577,-0.513548307731965
-0.117011531445118,-0.521698224732697
-0.11622935960204,-0.502281831064563
-0.108232456848096,-0.449809468019656
-0.124555616623213,-0.368785891667991
-0.125181085320984,-0.274314621927647
-0.121204420685301,-0.185971058505708
-0.123642598085085,-0.120427704714012
-0.124364531587913,-0.0870803521360152
-0.136079600883082,-0.0872786137183224
-0.129463809317868,-0.115731087256379
-0.137003897658497,-0.159075990341779
-0.161487612685402,-0.197048048788053
-0.155083610578573,-0.212733659931676
-0.162068151602235,-0.199438884097109
-0.16733708471889,-0.155709625324552
-0.164685321671956,-0.0814538207235723
-0.175908101917871,0.0197011761648594
-0.192788531902734,0.137167482350541
-0.183199358980663,0.254808038100728
-0.200666130751527,0.354352579051934
-0.221588022125104,0.424059599145562
-0.221781550607147,0.471785473288014
-0.222447345912784,0.520358067103694
-0.229259103951144,0.588475248016174
-0.243323777759005,0.682247975239382
-0.251497119448417,0.795699676430268
-0.266747391531504,0.9123753597663
-0.265443692078523,1.00696295819887
-0.271358636488228,1.05057339595403
-0.28793288449265,1.02370698874157
-0.291557964796638,0.928348546458019
-0.292213199585789,0.784012663801767
-0.302060789703894,0.614611173802555
-0.300006586173141,0.442737864987357
-0.310090986058239,0.28817222123234
-0.313726867128308,0.164184969702257
-0.321007374663122,0.0743943267667479
-0.321078957274367,0.0114909310351143
-0.32757156727891,-0.0395837155475556
-0.333761123888866,-0.0932569573593195
-0.333507488933269,-0.158598641587443
-0.336771240567895,-0.241225681868881
-0.348889511303559,-0.345963785543695
-0.359256791731412,-0.474077559215788
-0.360388971670509,-0.616924422314174
-0.367286395821071,-0.75634743925623
-0.366613167548163,-0.871072088077932
-0.366515902007153,-0.941274573668563
-0.379482332547803,-0.950870715524708
-0.381033005657279,-0.890707272345276
-0.387623037276609,-0.76284100734748
-0.388118375185247,-0.577557276973122
-0.404588311905249,-0.346248577331063
-0.415656233919093,-0.0820102100093927
-0.422404343017502,0.194619270729408
-0.416595426912133,0.453021580527618
-0.421218295286163,0.661639526378003
-0.416623349369828,0.800343608280794
-0.427800480094067,0.865459268774224
-0.433726592831509,0.867338415282281
-0.435713028936823,0.82469073071051
-0.444606453731296,0.759211457740159
-0.441362607923775,0.688606567279864
-0.449350666651737,0.619269479993242
-0.451326914796972,0.547803025529311
-0.446998880389936,0.470899524034701
-0.453153893253759,0.390655275167044
-0.46341970542949,0.3118201390519
-0.467162463316171,0.237557557450933
-0.473178445620271,0.168489276018259
-0.479346730290574,0.101890669435318
-0.480240335195708,0.0297812861847198
-0.485992015965792,-0.0559825095317156
-0.489087033625476,-0.156349853241729
-0.490303906166699,-0.264051253159921
-0.496275704912283,-0.367285027498004
-0.498387989583202,-0.457660885924832
-0.500584129557633,-0.536926251312257
-0.497203069461076,-0.614039811306052
-0.488588520227356,-0.697984246234326
-0.501576047207711,-0.792582858652386
-0.493765378920412,-0.890929504831054
-0.486274374249107,-0.973223632475571
-0.485900201493646,-1.01224687528457
-0.477338309836747,-0.98287714158724
-0.472454781356062,-0.870495811833505
-0.46792289124926,-0.671169328431777
-0.467155349867049,-0.386436575699975
-0.467234694173448,-0.027329459478759
-0.463764765276174,0.371375654041234
-0.474013656845628,0.740263300722769
-0.484998244732779,0.986090048725902
-0.503135145251919,1.03906754149761
-0.489760169217362,0.902581481916452
-0.497108108262252,0.64882282244563
-0.506144622008023,0.366561973985722
-0.511027995154308,0.11785641816862
-0.51792103772516,-0.070112707984163
-0.515028392158284,-0.198543194077212
-0.522234210361272,-0.287120714851605
-0.513126317063401,-0.363057259182376
-0.505612984104513,-0.447328974017666
-0.516129138242342,-0.5445075786173
-0.516436520630753,-0.645448924514342
-0.518557720191316,-0.736984735627908
-0.509234335587446,-0.810317168015209
-0.512064105283346,-0.864374294777345
-0.516475411520433,-0.904215337251583
-0.511697244662097,-0.937871985104282
-0.514860661942291,-0.97357280856321
-0.512665469973753,-1.01673848130098
-0.51321565510058,-1.06791351479924
-0.505156134906123,-1.12231029069972
-0.505670800915704,-1.17270627679093
-0.498769893452958,-1.21381113032138
-0.490574999589939,-1.24426529905291
-0.487015698373179,-1.2651264434862
-0.48714028144998,-1.27693888190802
-0.473797481641252,-1.27824876643823
-0.472109816459337,-1.26273270743893
-0.4714371596158,-1.2131531913278
-0.462530273088279,-1.10087576287937
-0.461008707552045,-0.897162277978542
-0.448995919065019,-0.589643315087581
-0.437720682788517,-0.193281802360342
-0.432027908817685,0.242889471389489
-0.41269658298763,0.62987573780894
-0.412090756124575,0.857677620138319
-0.396178122696559,0.85130698595818
-0.387555179395368,0.618963663487637
-0.381264379273896,0.249348110254846
-0.36568544221651,-0.135617740564987
-0.349600986025861,-0.443051266050773
-0.344208115682576,-0.637890558559093
-0.330673712272387,-0.73074160452257
-0.336146728465629,-0.750800756000893
-0.319667854958788,-0.725059978538876
-0.315541794756101,-0.673718033167923
-0.318244517617047,-0.615118994100691
-0.30818576350148,-0.566866176023699
-0.302210067587834,-0.541149761560901
-0.305806102023682,-0.541288217548573
-0.297058283952479,-0.563391787181842
-0.288941337221561,-0.602189719240062
-0.282088371713184,-0.65590624600159
-0.272312805801593,-0.72361472398371
-0.268552212219953,-0.797894368508281
-0.255831555070019,-0.859629224890381
-0.260567653858932,-0.877930535744399
-0.254369627075634,-0.816615311562864
-0.246469822686705,-0.646389541346523
-0.236682782550801,-0.35945372724412
-0.23054104503791,0.0209887123147197
-0.222028652574174,0.443873057791029
-0.219471871857956,0.844912714384787
-0.218865510751176,1.16578441385173
-0.211588932773609,1.37212083906443
-0.210706335707222,1.46050053890683
-0.210084543898738,1.45502696459837
-0.201690457193837,1.40096563751798
-0.192783753524588,1.35572401554255
-0.181972585102001,1.37508235582135
-0.183273381962028,1.49468082185704
-0.186091912000391,1.70936280730411
-0.187685695533069,1.9602692432723
-0.1880367435604,2.1468358855189
-0.18672392241309,2.17110039552893
-0.187067699045818,1.98989670595859
-0.194649423149324,1.6383210384888
-0.190684368815736,1.20783111946155
-0.192348612866153,0.793824213991507
-0.199942529119848,0.457051528947423
-0.200368712248468,0.213089488936897
-0.200376406289328,0.0413296201243142
-0.210263233459329,-0.0933378449516633
-0.200070319343628,-0.217154634700721
-0.20361983340915,-0.338607698316402
-0.192624605148787,-0.45472834231053
-0.19970896746755,-0.559307455315858
-0.190247260904195,-0.647303122697847
-0.189884980060872,-0.717660633932773
-0.196524059082321,-0.773278871988214
-0.184157054732298,-0.817575673663993
-0.182681152806655,-0.850978589963929
-0.18790704950242,-0.869869221223804
-0.171176248820618,-0.868273779141739
-0.173107830920343,-0.840928030509024
-0.174458764417311,-0.787439929526159
-0.179064114393573,-0.716784731275088
-0.16788469664493,-0.647179004680087
-0.159464141140068,-0.597557537006758
-0.15547463895255,-0.57803680171162
-0.150182191149602,-0.584837694902055
-0.148267801052963,-0.601991508907534
-0.136941200998131,-0.608520921742655
-0.147207632619997,-0.585842392807276
-0.127344287093998,-0.520413456413954
-0.124803812295945,-0.40173375154491
-0.123963288439761,-0.21493423257268
-0.107865060957584,0.0622112963198323
-0.103561853091621,0.445075904082626
-0.092906181977668,0.92279607477672
-0.0851674895198525,1.45522184442268
-0.0782631839767713,1.98905753218488
-0.067316189577383,2.46812833436676
-0.0621938937041014,2.83869872869947
-0.0435724680135637,3.06590935878136
-0.038685319007748,3.14597689590813
-0.0298693332155271,3.09967243454423
-0.0172437714904833,2.95894693704798
0.00321370894043314,2.75866431204201
0.0235218658438736,2.52730723704327
0.0288407616624339,2.28323319717275
0.03895615868057,2.04206490463301
0.0438029537131353,1.819506510888
0.049957446008072,1.62850702872008
0.0552963977920055,1.47847731321937
0.0715197364201587,1.37302763318359
0.0795795424190865,1.30899645816309
0.0750421428951,1.27602661383921
0.0893563909606898,1.25636441140683
0.0967059457838405,1.22733749354517
0.106154870841892,1.16752825929482
0.11168987607521,1.06172251199536
0.1180668407985,0.903521200169507
0.11922970621035,0.69637356743045
0.127337527763145,0.450779307403659
0.132721604544111,0.181245844032229
0.132554362631789,-0.0931822383752417
0.133813123024115,-0.347556030724114
0.131346887516993,-0.553139080534872
0.123606171305343,-0.683052926535188
0.130417402740291,-0.720983565981822
0.121718446270602,-0.663432129756067
0.119991578775587,-0.509772453699645
0.113341238901299,-0.250315872397699
0.114925299880854,0.13087059526929
0.112707468002644,0.634535421088453
0.098218540623687,1.21958884968593
0.0924907091393462,1.79434990689392
0.0936303866099454,2.24551452098202
0.0722220530467415,2.48059375630157
0.0526855008681506,2.46097547743133
0.0414418711597054,2.21701113876149
0.028160446589812,1.82701558837137
0.0123463512192079,1.37757381404851
-0.0012810345057388,0.936568278407058
-0.00520087970020777,0.546117115042809
-0.0239800488955312,0.227821291105293
-0.0380695859687994,-0.0138243666461895
-0.0581524278115989,-0.189951166013768
-0.0610965677908709,-0.318374282737809
-0.0890289187438737,-0.415791744775675
-0.0892145471931562,-0.494352912134646
-0.0876946588850035,-0.562017647055268
-0.107914904170087,-0.623954525674378
-0.117929192838072,-0.684065308012265
-0.138566601543534,-0.743229623262053
-0.136781152443677,-0.798391624388752
-0.142720235907718,-0.844681417275396
-0.14793686082895,-0.877406954377888
-0.163861153689711,-0.895545081757767
-0.172145989004886,-0.903017047463632
-0.174087382827337,-0.906080445261266
-0.186889180983161,-0.908712734225867
-0.198894677321487,-0.909418800702427
-0.189688360484426,-0.900817874801196
-0.192261262494286,-0.872273340819089
-0.206023804362416,-0.814736253495084
-0.196574175564947,-0.724804775746999
-0.207849932865752,-0.606784717160673
-0.215384655457066,-0.471944074984346
-0.212095274309134,-0.331485276609506
-0.218051374727993,-0.189795671353823
-0.220680965175419,-0.0491190182394189
-0.22742142808166,0.0860910813961071
-0.216137781011283,0.206637458399884
-0.222279790582494,0.299560731516695
-0.238107529995357,0.355661368517033
-0.236837048056379,0.373629879901686
-0.234622789644388,0.35429999573859
-0.235010978693403,0.291275805470628
-0.242271314539907,0.180026342336044
-0.243901768728759,0.0369918773404517
-0.242800309368655,-0.10245112666255
-0.247548082063197,-0.202354936306788
-0.259944451189359,-0.243754341129348
-0.259973406842155,-0.231187785892885
-0.261953498733685,-0.186222594215638
-0.261751907625174,-0.136876555502256
-0.2495824135682,-0.110755630625935
-0.249584687071138,-0.124024126391818
-0.249105065099422,-0.170002610122813
-0.253505875330563,-0.226688685819685
-0.26357377744555,-0.277015397109659
-0.25796507241507,-0.312981374335908
-0.259918613323365,-0.326780594947453
-0.262106519121992,-0.31117454004012
-0.254310872915112,-0.267675128473558
-0.258124804805385,-0.20767752233659
-0.25148155728923,-0.143488607987364
-0.237827080579846,-0.0828492510004861
-0.24403690168975,-0.033160885536974
-0.246825150872506,-0.0072790120865132
-0.247965272981409,-0.0168423726328681
-0.237515382167791,-0.0601133254138006
-0.236135625443058,-0.122177708837895
-0.240970035010836,-0.181693645227712
-0.231310557968825,-0.215471380163481
-0.23495750293957,-0.204000195341283
-0.236058793714582,-0.139040528541074
-0.230713433551166,-0.0288962800753404
-0.238952376311684,0.105030411751752
-0.252719587981502,0.235761483417288
-0.261454976303105,0.337978251295262
-0.260819183188721,0.404429048739399
-0.252091265165884,0.450553142536862
-0.26862647207164,0.496504552606318
-0.275780863842964,0.555270347820922
-0.282835353806031,0.62930100805842
-0.288187352111115,0.70846627566147
-0.290650135458442,0.773520303621697
-0.301046290717824,0.801947374005452
-0.307756042729955,0.775178415418866
-0.317050219362811,0.688228656773237
-0.324112339899831,0.555378988752155
-0.324480426931622,0.402311716904615
-0.327427452052582,0.251735878347688
-0.331899344804936,0.118972189137356
-0.344542812045252,0.0141991263290232
-0.350668350667561,-0.0606393996178144
-0.339405395834105,-0.113205666190093
-0.34788541662909,-0.15177216971379
-0.343090330801073,-0.176760698740527
-0.349010803756714,-0.182024078408601
-0.357716391158225,-0.159082761710055
-0.356892908456717,-0.101836200523988
-0.35816942472459,-0.0120087030680207
-0.351367445747617,0.101255383451143
-0.34819781515635,0.227341438124443
-0.342193425562634,0.356147136642521
-0.345980608405316,0.477347223368021
-0.338556648700183,0.582401486584469
-0.324490354714009,0.66635776369446
-0.323631991964042,0.728578241433401
-0.318684589908916,0.775332325093116
-0.309312315257762,0.818564239134931
-0.303559628242137,0.867644170312747
-0.307219021293709,0.921720877383189
-0.300863413073556,0.970082311646864
-0.281463929637279,1.00328570094111
-0.264519978660295,1.02001066639208
-0.261612534085562,1.0207142270032
-0.269030294914576,1.00590808596618
-0.270222702064863,0.98007211005513
-0.260916553520158,0.950312307059631
-0.257524557068284,0.921924518751801
-0.247658197629445,0.896411526865436
-0.240221749295077,0.872474209253451
-0.243762196956211,0.848121442353878
-0.238830020318531,0.822029640167184
-0.234202217390047,0.793538074019192
-0.242328600308872,0.764271662723984
-0.244279752722045,0.739157440551293
-0.232174899581177,0.721543676553864
-0.240225202740713,0.708965353457189
-0.23266921832174,0.694800339287587
-0.22965547351893,0.672824002112339
-0.221165647339326,0.641905648065563
-0.216963329899031,0.606372622112337
-0.218403175177167,0.571058740280503
-0.212587443667585,0.536945810715325
-0.207526566447767,0.500611208539263
-0.202793905599217,0.456832217459918
-0.183025277839089,0.403249162222343
-0.178302476205096,0.343748791599735
-0.17106794886153,0.286534530197431
-0.160046164632143,0.240472236112763
-0.157250648255126,0.212185520264366
-0.155624376564954,0.20485116709199
-0.155100159730726,0.218726769812111
-0.157627882768939,0.250655659433944
-0.153401122159102,0.297286593112087
-0.14917190657787,0.364224710915637
-0.143884296670077,0.47002296223992
-0.1484830201458,0.637442374849598
-0.140027658580315,0.877252943147525
-0.138311796487829,1.17539918461654
-0.141557599410226,1.49321261792422
-0.131278228689834,1.78202142991809
-0.135247276742238,1.99649747986404
-0.143262238460303,2.10392280400944
-0.139968762570229,2.09618678780528
-0.13280802662923,1.99246757245229
-0.134278843356573,1.82938907851395
-0.13550074395567,1.64812914537932
-0.139327619674471,1.48445212018205
-0.136038577790159,1.36216356690026
-0.144971165821078,1.28798014314011
-0.130119320669946,1.25263755867717
-0.133625009055581,1.23764371062263
-0.125738312313851,1.21921832492962
-0.133746238590497,1.17422781417529
-0.133088449282644,1.08925375225989
-0.131219288060243,0.965131650267536
-0.131174103088047,0.816256298638519
-0.142801926090715,0.665038263586363
-0.128162995460574,0.533275491985124
-0.132035468772069,0.433612608274925
-0.126525498080749,0.365039801595434
-0.125259055533903,0.315723078930744
-0.131335901227951,0.270073062648478
-0.143440707961065,0.216721391371211
-0.132177636073986,0.154040653050083
-0.131477887222265,0.088483062595633
-0.123867515868762,0.0276214921061055
-0.12269006712042,-0.0236674382369628
